351.6488	353.2587
352.8655	354.5907
354.7495	356.7186
354.7995	356.6484
355.4433	357.1727
355.4627	357.2629
356.0854	357.8911
356.4087	357.9313
357.1910	359.0126
357.2890	359.0009
357.8365	359.3255
358.5434	360.0115
359.2928	361.2817
359.5596	361.4864
360.3477	361.8639
361.4942	363.1448
362.8053	364.8997
364.5429	366.1288
366.0316	367.6353
366.7285	368.3850
367.0223	368.5442
367.4045	369.2740
368.3792	370.0281
373.2947	375.9263
373.3598	376.0665
373.5897	376.3698
373.7158	376.3090
376.0755	377.9529
376.4468	378.7676
377.4690	379.7019
378.3259	380.4525
378.3352	380.4449
379.0427	380.6513
379.4206	381.2547
380.0306	381.9557
380.8517	382.7021
380.8547	382.7239
381.3358	382.9091
381.4710	383.2251
381.8989	383.5433
382.8201	384.7814
382.8325	384.7270
383.1618	384.9653
384.7319	386.3103
385.3825	387.4213
385.3982	387.5922
385.5820	387.6696
390.9544	392.5532
392.6180	394.9238
392.6455	394.8966
392.7993	395.0122
393.9125	395.5686
394.6198	396.0989
395.3295	397.1280
395.3360	397.3199
395.4050	397.3261
396.0366	397.9357
396.1806	398.1623
397.4180	399.1011
398.3021	399.9134
398.6793	400.4595
399.3168	401.7690
399.3254	401.7165
400.1658	403.0561
400.5530	403.5325
400.9628	403.8348
403.3573	405.1735
403.8497	405.8815
404.7892	406.2255
406.3214	408.1316
406.8978	408.9336
408.1964	410.0982
408.4034	410.4363
408.5511	410.5445
410.9128	413.8064
411.1788	414.6607
411.2441	414.7552
411.4510	415.2234
411.5577	415.1710
411.6189	415.2342
411.9475	415.4501
413.5423	416.5179
414.1279	416.8704
414.2187	417.0740
415.6442	417.4605
417.5357	419.3919
417.5725	419.4202
418.4724	420.1993
418.8995	420.3224
419.5717	421.4713
419.8186	421.5765
419.8892	421.8239
421.6534	423.2142
422.4233	424.2989
422.5546	424.8956
423.1322	425.3915
424.0135	426.3680
424.2635	426.4605
424.4740	426.8091
424.7153	426.9098
424.8578	426.9633
425.3332	427.4257
426.0289	428.0202
426.0805	427.8834
428.0300	429.8231
428.8326	430.5040
429.1743	431.1898
429.3767	431.6893
429.5446	431.9103
429.8037	432.3558
430.1625	432.6799
430.3165	432.7480
431.1978	432.9767
431.8397	433.9350
432.3173	434.1763
432.5796	434.4443
433.3021	434.7314
434.1314	435.6568
434.8376	436.3491
435.7270	437.1366
436.0225	439.1052
436.0920	439.3423
436.2655	439.4114
436.8573	440.3277
437.5572	440.8383
437.9816	441.2192
438.3624	441.5808
439.1172	442.0104
440.2512	442.8077
441.0535	443.5686
441.0991	443.5928
443.0803	444.8871
443.9502	445.3647
445.3560	447.1798
445.6022	447.6959
445.6040	447.6384
446.3222	448.4845
446.3460	448.5902
446.7772	449.0936
447.0986	449.5645
447.4866	449.8066
447.5626	449.8032
448.3482	450.5126
448.8504	450.9539
449.8375	451.5482
450.4687	452.2734
451.4719	452.9653
451.6327	453.2784
452.1948	454.1197
453.1864	454.6806
453.6365	455.3658
456.3558	458.1176
457.4789	459.2767
458.3211	460.7003
458.5173	461.5928
458.6491	461.9953
459.4471	462.7270
459.4846	462.7135
459.6521	462.7222
460.3567	462.9978
460.7746	462.9051
461.3347	463.0474
461.5957	463.4854
462.2869	464.1071
463.8456	466.0577
463.8876	466.1519
465.4800	467.1341
470.3320	472.4163
470.7376	472.7572
470.8958	472.8075
473.1259	474.6119
474.8485	476.6942
475.6849	477.1164
476.0347	478.0011
476.1522	478.1827
477.0618	478.6679
477.3378	479.1261
477.4783	479.4448
477.8280	479.8759
477.9711	479.9352
478.6445	480.2443
480.2748	482.4827
480.3589	483.0145
480.6667	483.9658
480.7905	484.4312
480.8702	484.5855
481.1087	485.3612
481.1211	485.3215
481.7672	486.0686
481.8435	486.1274
482.0131	486.2489
482.4516	486.5170
482.4859	486.5710
482.4999	486.7155
483.9340	487.6972
484.6248	488.1170
484.8561	488.4613
485.2996	488.6567
485.4320	488.8402
485.8915	488.9908
486.6484	489.1543
486.8504	489.1966
487.1699	489.3474
487.7838	489.7110
488.9861	490.9920
489.0653	491.1192
489.4573	491.5420
489.7529	491.8118
489.7731	491.7955
490.5504	492.0793
492.5263	494.3329
493.7071	495.2914
494.0813	495.8408
495.2955	496.8543
495.5395	497.4573
496.5046	498.3839
496.6169	498.6035
496.8015	498.7029
498.0304	499.5138
498.1564	499.6577
499.2174	501.1337
499.6095	501.5139
501.1843	503.6969
501.2754	503.7959
501.4492	504.3572
501.7420	504.6750
501.8592	504.7223
502.0849	505.0167
503.2895	505.4325
503.2950	505.2833
504.1241	505.6296
504.4178	505.9125
504.6750	506.5275
505.0854	506.5820
505.3681	507.0124
505.5915	507.3764
506.4394	507.9626
506.7707	508.3409
507.1070	508.6984
507.8653	509.4367
508.8871	510.7367
509.0145	511.3009
509.0899	511.3784
509.2037	511.5677
509.9769	512.1602
510.0080	512.0050
510.1538	512.2240
510.6228	512.2804
514.7835	516.5154
515.2458	517.0181
518.2347	519.9178
519.0492	521.3553
519.0659	521.4775
519.3800	522.0307
519.4567	522.0380
519.7496	522.4377
520.3879	522.7038
521.3885	522.9101
522.1148	523.9107
522.5277	524.5319
522.8061	524.7162
523.8572	525.5975
524.7989	526.5604
525.1527	527.3679
525.4888	527.7070
525.8638	527.7570
526.8993	528.6769
528.2782	530.1233
528.7059	530.2265
529.0909	530.7062
529.7614	531.7191
529.9546	531.9305
530.6277	532.1176
531.0012	532.8874
531.6992	533.6684
532.1576	533.9407
532.7233	534.8589
532.7375	534.7940
533.8701	535.3594
536.3056	538.6770
536.5879	539.0280
536.7102	539.3106
537.2036	539.8038
537.5103	539.9792
539.5053	541.0304
540.1974	541.9310
540.3700	541.9510
541.8697	543.6822
542.7514	544.4376
543.9975	545.9242
544.8902	546.4017
546.5643	548.2303
547.6235	549.4609
547.8781	549.5333
548.2608	550.3987
548.7106	550.8258
548.9148	550.7082
549.8842	551.6487
